YesText#0,"""Да"""
Simpleinput#0,"""<pict Sign_SQUARE> простой ввод"""
Title#11,"""Меню партнёра поддержки"""
Hint#0,"""<c f0df60>Здесь вы можете настроить вашего партнёра поддержки.<c>"""
FP_Entry#0,"""Регистрация партнёра поддержки"""
FP_List#0,"""Проверка партнёра поддержки"""
FP_Delete#0,"""Удалить партнёра поддержки"""
FP_EntryHint#0,"""<c f0df60>Зарегистрируйте текущего персонажа в качестве друга-напарника. Командные аксессуары не будут отображаться.<c>"""
FP_ListHint#0,"""<c f0df60>Показывает инф-ю о вашем текущем партнёре поддержки<c>"""
FP_DeleteHint#0,"""<c f0df60>Удаляет зарегистрированного партнёра поддержки (вы можете позднее заного зарегистрировать).<c>"""
FP_DeleteMessage#0,"""Удаление вашего партнёра поддержки.<br>Вы уверены?"""
FP_ListDisableMessage#0,"""У вас нет зарег. партнёра поддержки."""
FP_DeletetDisableMessage#0,"""У вас нет зарег. партнёра поддержки."""
RankingMenuTitle#0,"""Рейтинг меню"""
RankingMenuHint#0,"""<c f0df60>Выберите рейтинг по которому хотите провести проверку.<c>"""
RankingMenuSurprize#0,"""Текущие рейтинги"""
RankingMenuSurprizeNew#0,"""Последние рейтинги"""
RankingMenuSurprizeOld#0,"""История текущих рейтингов"""
RankinLabelSurprize01#0,"""$(0)~: рейт. убийства врагов"""
RankinLabelSurprize02#0,"""$(0) [$(1)]: рейт. квестов на время"""
RankinLabelSurprize03#0,"""$(0) [$(1)]: райдинг-квест"""
RankingMenuWeekly#0,"""Недельные рейтинги"""
RankingMenuWeeklyProgress#0,"""Текущий прогресс"""
RankingMenuWeeklyNew#0,"""Последние рейтинги"""
RankingMenuWeeklyOld#0,"""Предыдущие рейтинги"""
RankingMenuWeekly01#0,"""Рейт. редкостей"""
RankingMenuWeekly02#0,"""Рейт. посет. комнаты"""
RankingMenuWeekly03#0,"""Рейт. кв. на время (группа)"""
RankingMenuWeekly04#0,"""Выделенный общий блок PC/“PS4”"""
RankingMenuWeekly05#0,"""Выделенный блок PlayStation®Vita"""
RankingMenuWeekly06#0,"""Рейт. кв. на время (в один.)"""
RankinLabelWeekly01#0,"""Рейт. редкостей"""
RankinLabelWeekly02#0,"""Рейт. посет. комнаты"""
RankinLabelWeekly03#0,"""Рейт. кв. на время"""
RankingMenuGuild#0,"""Рейтинг команд"""
RankingMenuGuildProgress#0,"""Текущий прогресс"""
RankingMenuGuildNew#0,"""Последние рейтинги"""
RankingMenuGuildOld#0,"""Предыдущие рейтинги"""
RankingMenuGuild01#0,"""Рейтинг командных очков"""
RankingMenuGuild02#0,"""Рейтинги редких предметов"""
RankinLabelGuild01#0,"""Рейтинг командных очков"""
RankinLabelGuild02#0,"""Рейтинги редких предметов"""
RankingText01#0,"""Общий период"""
RankingText02#0,"""Обновляется в пн, 07:00 по Японии"""
RankingText03#0,"""Общий период"""
RankingText04#0,"""Рейтинги"""
RankingText05#0,"""Имя персонажа / Имя Player ID"""
RankingText06#0,"""Результаты"""
RankingText07#0,"""Ваш рейтинг"""
RankingText07_SeasonEvent#0,"""Текущий ранг"""
RankingText08#0,"""Список рейтинга"""
RankingText09#0,"""Командный рейтинг"""
RankingText10#0,"""Название команды"""
RankingText11#0,"""Имя персонажа"""
RankingText12#0,"""Имя Player ID"""
RankingTab01#0,"""В целом"""
RankingTab02#0,"""Среди друзей"""
RankingTab03#0,"""Среди членов команды"""
RankingTab04#0,"""В целом"""
RankingTab05#0,"""Среди команды"""
RankingTab06#0,"""Среди вас"""
RankingPopup#0,"""$(0) времени назад"""
RankingSurprizeNewHint#0,"""<c f0df60>Здесь находятся свежие последние рейтинги.<c>"""
RankingSurprizeOldHint#0,"""<c f0df60>Здесь находятся старые последние рейтинги.<c>"""
RankingWeeklyProgressHint#0,"""<c f0df60>Здесь находится прогресс недельных рейтингов.<c>"""
RankingWeeklyNewHint#0,"""<c f0df60>Здесь находятся свежие недельные рейтинги.<c>"""
RankingWeeklyOldHint#0,"""<c f0df60>Здесь находятся старые последние рейтинги.<c>"""
RankingGuildProgressHint#0,"""<c f0df60>Здесь находится прогресс командных рейтингов.<c>"""
RankingGuildNewHint#0,"""<c f0df60>Здесь находятся последние командные рейтинги.<c>"""
RankingGuildOldHint#0,"""<c f0df60>Здесь находятся предыдущие командные рейтинги.<c>"""
RankingNoData#0,"""Нету данных для составления рейтинга"""
RankingRankVita#0,"""Рейтинг $(0)"""
RankingPointVita#0,"""(Результаты $(0))"""
RankingPointVita_SeasonEvent#0,"""(現在のポイント$(0))"""
RankingNoTeam#0,"""Команды не существует"""
RankingPointString#0,"""$(0)pt"""
RankingError_Title#0,"""Объявление"""
RankingError_Msg#0,"""Данные рейтингов временно<br>не доступны."""
ArksRanking_Title#0,"""Лига ARKS"""
ArksRanking_Rank#0,"""Рейтинг"""
ArksRanking_Reward#0,"""Награда"""
ArksRanking_TopTitle#0,"""Меню лиги ARKS"""
ArksRanking_New#0,"""Послед. инфо лиги"""
ArksRanking_History#0,"""Лог лиги ARKS"""
ArksRanking_Back#0,"""Вернуться"""
ArksRanking_HistoryNum#0,"""$(0) времени назад"""
ArksRanking_WhatsNew#0,"""_($(0))"""
ArksRanking_NoRanking#0,"""Нет данных рейтингов для отображения."""
ArksRanking_NoReward#0,"""Нет данных наград для отображения."""
ArksRanking_Com#0,"""Загрузка..."""
ArksRanking_WaitResult#0,"""Результаты сформированы в таблицу."""
ArksRanking_NotPlay#0,"""Сейчас не открыто."""
ArksRanking_NoJoin#0,"""Вы не участвуете в этой лиге."""
ArksRanking_NoJoin2#0,"""Период участия в лиги закончился."""
ArksRanking_Stop#0,"""Временно недоступен."""
ArksRanking_GetReward#0,"""Награды лиги ARKS получены"""
ArksRanking_RewardConfirm#0,"""Получены следующие награды<br>лиги ARKS."""
ArksRanking_GetReward_Log#0,"""Получены награды лиги ARKS."""
ArksRanking_Title_Enemy#0,"""$(0) $(1)ур.+: врагов побеждено в лиге"""
ArksRanking_Title_Enemy2#0,"""$(0): врагов побеждено в лиге"""
ArksRanking_Title_Quest#0,"""$(0) [$(1)]: лига квестов на время"""
ArksRanking_Title_Quest2#0,"""$(0): лига квестов на время"""
ArksRanking_Title_ItemDrop#0,"""$(0): лига коллекций предметов"""
ArksRanking_Title_Fishing#0,"""$(0): лига ловли рыб"""
ArksRanking_Title_Meseta#0,"""Лига собранной месеты"""
ArksRanking_Title_QuestClear#0,"""$(0): лига счёта пройденных квестов"""
ArksRanking_Title_QuestClear_S#0,"""$(0)\u3000Rank/$(1)のみ:クエストクリア回数リーグ"""
ArksRanking_Title_Ride_High#0,"""Райдинг-квест [$(0)]: наибольший счёт лиги"""
ArksRanking_Title_Ride_Total#0,"""Райдинг-квест [$(0)]: текущий счёт лиги"""
ArksRanking_Title_Score_High#0,"""$(0) [$(1)]: Рекорд лиги"""
ArksRanking_Title_Score_Total#0,"""$(0) [$(1)]: Общие очки лиги"""
ArksRanking_Title_Score_Armada#0,"""Перехват флота.: очки лиги"""
ArksRanking_NoMark#0,"""-"""
ArksRanking_RankData#0,"""Рейтинг $(0)"""
ArksRanking_RankData2#0,"""Рейтинг $(0) ～ Рейтинг $(1)"""
ArksRankingError_Title#0,"""Объявление"""
ArksRankingError_Msg#0,"""Лига ARKS временно<br>недоступна."""
ArksRankingText01#0,"""Периуд ивента"""
ArksRankingText02#0,"""Рейтинг"""
ArksRankingText03#0,"""Имя персонажа / Имя Player ID"""
ArksRankingText04#0,"""Результаты"""
ArksRankingText05#0,"""Ваш рейтинг"""
ArksRankingText06#0,"""Лист рейтинга"""
ArksRanking_Float#0,"""$(0).$(1)"""
ClearRank_S#0,"""S"""
ClearRank_A#0,"""A"""
ClearRank_B#0,"""B"""
ClearRank_C#0,"""C"""
Gmmessage_Title#0,"""Сообщение администратора"""
Gmmessage_AlertTitle#0,"""Предупреждение администратора"""
QuestWarpTitle#0,"""Выберите пункт назначения"""
QuestWarpStart#0,"""Начальная точка"""
QuestWarpTelepipe#0,"""Телепайп"""
QuestWarpMostPopulousChip#0,"""Место с большим числом игроков"""
SynchronizeTitle#0,"""Участники"""
SynchronizeMyParty#0,"""Ваша группа"""
SynchronizeMemberName#0,"""Имена членов"""
SynchronizeStageClear#0,"""Этап"""
SynchronizeQuestName#0,"""Название квеста"""
SynchronizeBossTitle#0,"""Телепорт"""
SynchronizeStartTitle#0,"""Начальные врата"""
SynchronizeBossMessage#0,"""Телепорт автоматически активируется,<br>когда все игроки будут на месте.<br><br>Не смотря на это, лидер команды может его активировать вручную с теми игроками,<br>которые вошли в телепорт."""
SynchronizeBossMessage_ex#0,"""Телепорт автоматически активируется,<br>когда прибудут все участники."""
SynchronizeStartMessage#0,"""Врата автоматически откроются, когда появятся все персонажи."""
SynchronizeButtonForward#0,"""Начать телепортацию"""
SynchronizeButtonRemove#0,"""Покинуть телепорт"""
SynchronizeStartButtonRemove#0,"""Покинуть врата"""
