Name_00000#0,"""초급 타격 무기 Lv.1"""
Name_30019#1,"""수다의 라・잔 레시피２"""
Name_30020#1,"""수다의 라・잔 레시피３"""
Name_30021#1,"""풍참의 라・잔 레시피１"""
Name_30022#1,"""풍참의 라・잔 레시피２"""
Name_30023#1,"""풍참의 라・잔 레시피３"""
Name_30024#1,"""라・잔 레시피１"""
Name_30025#1,"""라・잔 레시피２"""
Name_30026#1,"""라・잔 레시피３"""
Name_30027#1,"""효율의 사・잔 레시피１"""
Name_30028#1,"""효율의 사・잔 레시피２"""
Name_30029#1,"""효율의 사・잔 레시피３"""
Name_30030#1,"""풍참의 사・잔 레시피１"""
Name_30031#1,"""풍참의 사・잔 레시피２"""
Name_30032#1,"""풍참의 사・잔 레시피３"""
Name_30033#1,"""사・잔 레시피１"""
Name_30034#1,"""사・잔 레시피２"""
Name_30035#1,"""사・잔 레시피３"""
Name_30036#1,"""풍참의 나・잔 레시피１"""
Name_30037#1,"""풍참의 나・잔 레시피２"""
Name_30038#1,"""풍참의 나・잔 레시피３"""
Name_30039#1,"""집중의 나・잔 레시피１"""
Name_30040#1,"""집중의 나・잔 레시피２"""
Name_30041#1,"""집중의 나・잔 레시피３"""
Name_30042#1,"""영식 나・잔 """
Name_30043#1,"""나・잔 레시피２"""
Name_30044#1,"""나・잔 레시피３"""
Name_30045#1,"""집중의 잔바스 레시피１"""
Name_30046#1,"""집중의 잔바스 레시피２"""
Name_30047#1,"""집중의 잔바스 레시피３"""
Name_30048#1,"""효율의 잔바스 레시피１"""
Name_30049#1,"""효율의 잔바스 레시피２"""
Name_30050#1,"""효율의 잔바스 레시피３"""
Name_30051#1,"""잔바스 레시피１"""
Name_30052#1,"""잔바스 레시피２"""
Name_30053#1,"""잔바스 레시피３"""
Name_30054#1,"""광역의 일・잔 레시피１"""
Name_30055#1,"""광역의 일・잔 레시피２"""
Name_30056#1,"""광역의 일・잔 레시피３"""
Name_30057#1,"""집중의 일・잔 레시피１"""
Name_30058#0,"""집중의 일・잔 레시피２"""
Name_30059#0,"""집중의 일・잔 레시피３"""
Name_30060#0,"""일・잔 레시피１"""
Name_30061#0,"""일・잔 레시피２"""
Name_30062#0,"""일・잔 레시피３"""
Name_40000#1,"""효율의 그란츠 레시피１"""
Name_40001#1,"""효율의 그란츠 레시피２"""
Name_40002#1,"""효율의 그란츠 레시피３"""
Name_40003#1,"""섬광의 그란츠 레시피１"""
Name_40004#1,"""섬광의 그란츠 레시피２"""
Name_40005#1,"""섬광의 그란츠 레시피３"""
Name_40006#1,"""그란츠 레시피１"""
Name_40007#1,"""그란츠 레시피２"""
Name_40008#1,"""그란츠 레시피３"""
Name_40009#1,"""섬광의 기・그란츠 레시피１"""
Name_40010#1,"""섬광의 기・그란츠 레시피２"""
Name_40011#1,"""섬광의 기・그란츠 레시피３"""
Name_40012#1,"""집중의 기・그란츠 레시피１"""
Name_40013#1,"""집중의 기・그란츠 레시피２"""
Name_40014#1,"""집중의 기・그란츠 레시피３"""
Name_40015#1,"""영식 기・그란츠 """
Name_40016#1,"""기・그란츠 레시피２"""
Name_40017#1,"""기・그란츠 레시피３"""
Name_40018#1,"""섬광의 라・그란츠 레시피１"""
Name_40019#1,"""섬광의 라・그란츠 레시피２"""
Name_40020#1,"""섬광의 라・그란츠 레시피３"""
Name_40021#1,"""집중의 라・그란츠 레시피１"""
Name_40022#1,"""집중의 라・그란츠 레시피２"""
Name_40023#1,"""집중의 라・그란츠 레시피３"""
Name_40024#1,"""라・그란츠 레시피１"""
Name_40025#1,"""라・그란츠 레시피２"""
Name_40026#1,"""라・그란츠 레시피３"""
Name_40027#1,"""수다의 레스타 레시피１"""
Name_40028#1,"""수다의 레스타 레시피２"""
Name_40029#1,"""수다의 레스타 레시피３"""
Name_40030#1,"""섬광의 레스타 레시피１"""
Name_40031#1,"""섬광의 레스타 레시피２"""
Name_40032#1,"""섬광의 레스타 레시피３"""
Name_40033#1,"""레스타 레시피１"""
Name_40034#1,"""레스타 레시피２"""
Name_40035#1,"""레스타 레시피３"""
Name_40036#1,"""집중의 안티 레시피１"""
Name_40037#1,"""집중의 안티 레시피２"""
Name_40038#1,"""집중의 안티 레시피３"""
Name_40039#1,"""효율의 안티 레시피１"""
Name_40040#1,"""효율의 안티 레시피２"""
Name_40041#1,"""효율의 안티 레시피３"""
Name_40042#1,"""안티 레시피１"""
Name_40043#1,"""안티 레시피２"""
Name_40044#1,"""안티 레시피３"""
Name_40045#1,"""수다의 나・그란츠 레시피１"""
Name_40046#1,"""수다의 나・그란츠 레시피２"""
Name_40047#1,"""수다의 나・그란츠 레시피３"""
Name_40048#1,"""섬광의 나・그란츠 레시피１"""
Name_40049#1,"""섬광의 나・그란츠 레시피２"""
Name_40050#1,"""섬광의 나・그란츠 레시피３"""
Name_40051#1,"""나・그란츠 레시피１"""
Name_40052#1,"""나・그란츠 레시피２"""
Name_40053#1,"""나・그란츠 레시피３"""
Name_40054#1,"""가속의 일・그란츠 레시피１"""
Name_40055#1,"""가속의 일・그란츠 레시피２"""
Name_40056#1,"""가속의 일・그란츠 레시피３"""
Name_40057#1,"""섬광의 일・그란츠 레시피１"""
Name_40058#0,"""섬광의 일・그란츠 레시피２"""
Name_40059#0,"""섬광의 일・그란츠 레시피３"""
Name_40060#0,"""일・그란츠 레시피１"""
Name_40061#0,"""일・그란츠 레시피２"""
Name_40062#0,"""일・그란츠 레시피３"""
Name_50000#1,"""심암의 메기드 레시피１"""
Name_50001#1,"""심암의 메기드 레시피２"""
Name_50002#1,"""심암의 메기드 레시피３"""
Name_50003#1,"""효율의 메기드 레시피１"""
Name_50004#1,"""효율의 메기드 레시피２"""
Name_50005#1,"""효율의 메기드 레시피３"""
Name_50006#1,"""메기드 레시피１"""
Name_50007#1,"""메기드 레시피２"""
Name_50008#1,"""메기드 레시피３"""
Name_50009#1,"""집중의 기・메기드 레시피１"""
Name_50010#1,"""집중의 기・메기드 레시피２"""
Name_50011#1,"""집중의 기・메기드 레시피３"""
Name_50012#1,"""심암의 기・메기드 레시피１"""
Name_50013#1,"""심암의 기・메기드 레시피２"""
Name_50014#1,"""심암의 기・메기드 레시피３"""
Name_50015#1,"""기・메기드 레시피１"""
Name_50016#1,"""기・메기드 레시피２"""
Name_50017#1,"""기・메기드 레시피３"""
Name_50018#1,"""집중의 라・메기드 레시피１"""
Name_50019#1,"""집중의 라・메기드 레시피２"""
Name_50020#1,"""집중의 라・메기드 레시피３"""
Name_50021#1,"""심암의 라・메기드 레시피１"""
Name_50022#1,"""심암의 라・메기드 레시피２"""
Name_50023#1,"""심암의 라・메기드 레시피３"""
Name_50024#1,"""영식 라・메기드 """
Name_50025#1,"""라・메기드 레시피２"""
Name_50026#1,"""라・메기드 레시피３"""
Name_50027#1,"""심암의 사・메기드 레시피１"""
Name_50028#1,"""심암의 사・메기드 레시피２"""
Name_50029#1,"""심암의 사・메기드 레시피３"""
Name_50030#1,"""집중의 사・메기드 레시피１"""
Name_50031#1,"""집중의 사・메기드 레시피２"""
Name_50032#1,"""집중의 사・메기드 레시피３"""
Name_50033#1,"""사・메기드 레시피１"""
Name_50034#1,"""사・메기드 레시피２"""
Name_50035#1,"""사・메기드 레시피３"""
Name_50036#1,"""집중의 메기바스 레시피１"""
Name_50037#1,"""집중의 메기바스 레시피２"""
Name_50038#1,"""집중의 메기바스 레시피３"""
Name_50039#1,"""효율의 메기바스 레시피１"""
Name_50040#1,"""효율의 메기바스 레시피２"""
Name_50041#1,"""효율의 메기바스 레시피３"""
Name_50042#1,"""메기바스 레시피１"""
Name_50043#1,"""메기바스 레시피２"""
Name_50044#1,"""메기바스 레시피３"""
Name_50045#1,"""심암의 나・메기드 레시피１"""
Name_50046#1,"""심암의 나・메기드 레시피２"""
Name_50047#1,"""심암의 나・메기드 레시피３"""
Name_50048#1,"""광역의 나・메기드 레시피１"""
Name_50049#1,"""광역의 나・메기드 레시피２"""
Name_50050#1,"""광역의 나・메기드 레시피３"""
Name_50051#1,"""나・메기드 레시피１"""
Name_50052#1,"""나・메기드 레시피２"""
Name_50053#1,"""나・메기드 레시피３"""
Name_50054#1,"""효율의 일・메기드 레시피１"""
Name_50055#1,"""효율의 일・메기드 레시피２"""
Name_50056#1,"""효율의 일・메기드 레시피３"""
Name_50057#1,"""심암의 일・메기드 레시피１"""
Name_50058#0,"""심암의 일・메기드 레시피２"""
Name_50059#0,"""심암의 일・메기드 레시피３"""
Name_50060#0,"""일・메기드 레시피１"""
Name_50061#0,"""일・메기드 레시피２"""
Name_50062#0,"""일・메기드 레시피３"""
Name_00063#2,"""테스트 포이에 레시피１"""
Name_00064#2,"""테스트 포이에 레시피２"""
Name_00065#2,"""테스트 포이에 레시피３"""
Name_00000#3,"""테크닉 커스터마이즈 경험１"""
Name_00001#3,"""테크닉 커스터마이즈 경험２"""
Name_00002#3,"""테크닉 커스터마이즈 경험３"""
Name_00003#3,"""테크닉 커스터마이즈 경험４"""
Name_00004#3,"""염속성 커스터마이즈 경험１"""
Name_00005#3,"""염속성 커스터마이즈 경험２"""
Name_00006#3,"""염속성 커스터마이즈 경험３"""
Name_00007#3,"""염속성 커스터마이즈 경험４"""
Name_00008#3,"""염속성 커스터마이즈 경험５"""
Name_00009#3,"""염속성 커스터마이즈 경험６"""
Name_00010#3,"""염속성 커스터마이즈 경험７"""
Name_00011#3,"""염속성 커스터마이즈 경험８"""
Name_00012#3,"""염속성 커스터마이즈 경험９"""
Name_00013#3,"""포이에 커스터마이즈 경험１"""
Name_00014#3,"""포이에 커스터마이즈 경험２"""
Name_00015#3,"""포이에 커스터마이즈 경험３"""
Name_00016#3,"""기・포이에 커스터마이즈 경험１"""
Name_00017#3,"""기・포이에 커스터마이즈 경험２"""
Name_00018#3,"""기・포이에 커스터마이즈 경험３"""
Name_00019#3,"""라・포이에 커스터마이즈 경험１"""
Name_00020#3,"""라・포이에 커스터마이즈 경험２"""
Name_00021#3,"""라・포이에 커스터마이즈 경험３"""
Name_00022#3,"""사・포이에 커스터마이즈 경험１"""
Name_00023#3,"""사・포이에 커스터마이즈 경험２"""
Name_00024#3,"""사・포이에 커스터마이즈 경험３"""
Name_00025#3,"""시프타 커스터마이즈 경험１"""
Name_00026#3,"""시프타 커스터마이즈 경험２"""
Name_00027#3,"""시프타 커스터마이즈 경험３"""
Name_00028#3,"""나・포이에 커스터마이즈 경험１"""
Name_00029#3,"""나・포이에 커스터마이즈 경험２"""
Name_00030#3,"""나・포이에 커스터마이즈 경험３"""
Name_00031#3,"""일・포이에 커스터마이즈 경험１"""
Name_00032#3,"""일・포이에 커스터마이즈 경험２"""
Name_00033#3,"""일・포이에 커스터마이즈 경험３"""
Name_00034#3,"""빙속성 커스터마이즈 경험１"""
Name_00035#3,"""빙속성 커스터마이즈 경험２"""
Name_00036#3,"""빙속성 커스터마이즈 경험３"""
Name_00037#3,"""빙속성 커스터마이즈 경험４"""
Name_00038#3,"""빙속성 커스터마이즈 경험５"""
Name_00039#3,"""빙속성 커스터마이즈 경험６"""
Name_00040#3,"""빙속성 커스터마이즈 경험７"""
Name_00041#3,"""빙속성 커스터마이즈 경험８"""
Name_00042#3,"""빙속성 커스터마이즈 경험９"""
Name_00043#3,"""바타 커스터마이즈 경험１"""
Name_00044#3,"""바타 커스터마이즈 경험２"""
Name_00045#3,"""바타 커스터마이즈 경험３"""
Name_00046#3,"""기・바타 커스터마이즈 경험１"""
Name_00047#3,"""기・바타 커스터마이즈 경험２"""
Name_00048#3,"""기・바타 커스터마이즈 경험３"""
Name_00049#3,"""라・바타 커스터마이즈 경험１"""
Name_00050#3,"""라・바타 커스터마이즈 경험２"""
Name_00051#3,"""라・바타 커스터마이즈 경험３"""
Name_00052#3,"""사・바타 커스터마이즈 경험１"""
Name_00053#3,"""사・바타 커스터마이즈 경험２"""
Name_00054#3,"""사・바타 커스터마이즈 경험３"""
Name_00055#3,"""데반 커스터마이즈 경험１"""
Name_00056#3,"""데반 커스터마이즈 경험２"""
Name_00057#3,"""데반 커스터마이즈 경험３"""
Name_00058#3,"""나・바타 커스터마이즈 경험１"""
Name_00059#3,"""나・바타 커스터마이즈 경험２"""
Name_00060#3,"""나・바타 커스터마이즈 경험３"""
Name_00061#3,"""일・바타 커스터마이즈 경험１"""
Name_00062#3,"""일・바타 커스터마이즈 경험２"""
Name_00063#3,"""일・바타 커스터마이즈 경험３"""
Name_00064#3,"""뇌속성 커스터마이즈 경험１"""
Name_00065#3,"""뇌속성 커스터마이즈 경험２"""
Name_00066#2,"""뇌속성 커스터마이즈 경험３"""
Name_00067#2,"""뇌속성 커스터마이즈 경험４"""
Name_00068#2,"""뇌속성 커스터마이즈 경험５"""
Name_00069#2,"""뇌속성 커스터마이즈 경험６"""
Name_00070#2,"""뇌속성 커스터마이즈 경험７"""
Name_00071#2,"""뇌속성 커스터마이즈 경험８"""
Name_00072#2,"""뇌속성 커스터마이즈 경험９"""
Name_00073#2,"""존데 커스터마이즈 경험１"""
Name_00074#2,"""존데 커스터마이즈 경험２"""
Name_00075#2,"""존데 커스터마이즈 경험３"""
Name_00076#2,"""기・존데 커스터마이즈 경험１"""
Name_00077#2,"""기・존데 커스터마이즈 경험２"""
Name_00078#2,"""기・존데 커스터마이즈 경험３"""
Name_00079#2,"""라・존데 커스터마이즈 경험１"""
Name_00080#2,"""라・존데 커스터마이즈 경험２"""
Name_00081#2,"""라・존데 커스터마이즈 경험３"""
Name_00082#2,"""사・존데 커스터마이즈 경험１"""
Name_00083#2,"""사・존데 커스터마이즈 경험２"""
Name_00084#2,"""사・존데 커스터마이즈 경험３"""
Name_00085#2,"""존딜 커스터마이즈 경험１"""
Name_00086#2,"""존딜 커스터마이즈 경험２"""
Name_00087#2,"""존딜 커스터마이즈 경험３"""
Name_00088#2,"""나・존데 커스터마이즈 경험１"""
Name_00089#2,"""나・존데 커스터마이즈 경험２"""
Name_00090#2,"""나・존데 커스터마이즈 경험３"""
Name_00091#2,"""일・존데 커스터마이즈 경험１"""
Name_00092#2,"""일・존데 커스터마이즈 경험２"""
Name_00093#2,"""일・존데 커스터마이즈 경험３"""
Name_00094#2,"""풍속성 커스터마이즈 경험１"""
Name_00095#2,"""풍속성 커스터마이즈 경험２"""
Name_00096#2,"""풍속성 커스터마이즈 경험３"""
Name_00097#2,"""풍속성 커스터마이즈 경험４"""
Name_00098#2,"""풍속성 커스터마이즈 경험５"""
Name_00099#2,"""풍속성 커스터마이즈 경험６"""
Name_00100#2,"""풍속성 커스터마이즈 경험７"""
Name_00101#2,"""풍속성 커스터마이즈 경험８"""
Name_00102#2,"""풍속성 커스터마이즈 경험９"""
Name_00103#2,"""잔 커스터마이즈 경험１"""
Name_00104#2,"""잔 커스터마이즈 경험２"""
Name_00105#2,"""잔 커스터마이즈 경험３"""
Name_00106#2,"""기・잔 커스터마이즈 경험１"""
Name_00107#2,"""기・잔 커스터마이즈 경험２"""
Name_00108#2,"""기・잔 커스터마이즈 경험３"""
Name_00109#2,"""라・잔 커스터마이즈 경험１"""
Name_00110#2,"""라・잔 커스터마이즈 경험２"""
Name_00111#2,"""라・잔 커스터마이즈 경험３"""
Name_00112#2,"""사・잔 커스터마이즈 경험１"""
Name_00113#2,"""사・잔 커스터마이즈 경험２"""
Name_00114#2,"""사・잔 커스터마이즈 경험３"""
Name_00115#2,"""나・잔 커스터마이즈 경험１"""
Name_00116#2,"""나・잔 커스터마이즈 경험２"""
Name_00117#2,"""나・잔 커스터마이즈 경험３"""
Name_00118#2,"""잔바스 커스터마이즈 경험１"""
Name_00119#2,"""잔바스 커스터마이즈 경험２"""
Name_00120#2,"""잔바스 커스터마이즈 경험３"""
Name_00121#2,"""일・잔 커스터마이즈 경험１"""
Name_00122#2,"""일・잔 커스터마이즈 경험２"""
Name_00123#2,"""일・잔 커스터마이즈 경험３"""
Name_00124#2,"""광속성 커스터마이즈 경험１"""
Name_00125#2,"""광속성 커스터마이즈 경험２"""
Name_00126#2,"""광속성 커스터마이즈 경험３"""
