YesText#0,"""ใช่"""
BouncerPhotonBladeParry#0,"""Blade Arts <br>Alternation"""
BouncerPhotonBladeGuardCounterShot#0,"""Blade Arts Parry <br>Counter Edge"""
BouncerJetBootsBlinkSkipAttack#0,"""Thrust Drive <br>Skip Attack"""
BouncerElementBurstRecastSave#0,"""Sturm Gigue <br>Short Recast"""
HunterPartisanAttackExtra#0,"""Partizan Attack <br>Extra"""
HunterMassiveHunterShortTime#0,"""Massive Hunter <br>Short Cycle"""
HunterSwordOverCharge#0,"""Sword Arts <br>Over Charge"""
HunterWLanceWAStrikeBack#0,"""Wired Anchor <br>Strike Back"""
RangerWeakBulletWideRange#0,"""Wide Range <br>Weak Bullet"""
RangerGaugeShotGunAutoCharge#0,"""Spread Shot <br>Auto-charge"""
RangerGrenadeQuickReload#0,"""Rifle Grenade <br>Quick Reload"""
RangerLauncherAttackShortCharge#0,"""Launcher Attack <br>Short Charge"""
FighterLimitBreakShortCycle#0,"""Limit Break <br>Short Cycle"""
FighterTDHitCountPpGain#0,"""Dagger Count Up <br>PP Gain"""
FighterDSAttackExtra#0,"""Saber Attack <br>Extra"""
FighterKnucklePARushBonus#0,"""Knuckle Arts <br>Combo Bonus"""
ForcePhotonFlareShortCycle#0,"""Photon Flare <br>Short Cycle"""
ForceRodTechnicPpWellup#0,"""Rod Technique <br>PP Well Up"""
ForceTalisBloomAfterPpGain#0,"""Talis Bloom <br>After PP Gain"""
ForceTalisTecBurstWeakChargeUp#0,"""Tricky Capacitor <br>Gauge Amplify"""
TechterWandAttackExtra#0,"""Wand <br>Attack Extra"""
TechterWandArtsSkipAttack#0,"""Wand Arts <br>Skip Attack"""
TechterTalisBloomAfterPpGain#0,"""Talis Bloom <br>After PP Gain"""
TechterTalisTecBurstWeakChargeUp#0,"""Tricky Capacitor <br>Gauge Amplify"""
ForceFoieBrand#0,"""Foie Brand"""
TechterFoieBrand#0,"""Foie Brand"""
BouncerFoieBrand#0,"""Foie Brand"""
SummonerTwoPlatoons#0,"""Familiar Unison"""
SummonerSuperParry#0,"""Hot Marmelo Parry"""
SummonerStockZeroPPSave#0,"""Call Again <br>PP Save"""
SummonerForest#0,"""Treble Clef <br>Marking"""
SummonerForestFinish#0,"""Treble Clef <br>Ignition"""
SummonerPetAutoAttack#0,"""Familiar Assist"""
SummonerPetGear#0,"""Takt Gear"""
SummonerInOutBlink#0,"""Linear Drive"""
SummonerInOutBlinkPlus#0,"""Linear Drive <br>One More"""
SummonerWeaponActionStrike#0,"""Marmelo Strike"""
SummonerWeaponActionCounter#0,"""Takt Parry <br>Counter"""
SummonerOldFriends#0,"""Old Friends <br>Rescue"""
SummonerRecoveryHarvestExtend#0,"""Resta-effect <br>Continuance"""
SummonerSuperParryInsurance#0,"""Hot Marmelo Parry <br>Short Recast"""
SummonerWeaponActionStrikeHoming#0,"""Marmelo Strike <br>Tracing"""
SummonerWeaponActionPPGain#0,"""Takt Parry <br>PP Gain"""
SummonerAutoAttackContdGaugeUp#0,"""Familiar Assist <br>Amplify"""
SummonerLuckySign#0,"""Lucky Sign"""
SummonerHealthManagement#0,"""Welfare <br>Management"""
SlayerUnleashAction#0,"""Unleash Rage"""
SlayerUnleashActionCriticalBonus#0,"""Unleash Rage <br>After Effect"""
SlayerGear#0,"""Gunslash Gear"""
SlayerGearOverTime#0,"""Gunslash Gear <br>Overdrive"""
SlayerGearHungry#0,"""Gunslash Gear <br>Gauge Amplify"""
SlayerGearResetBonus#0,"""Gunslash Gear <br>Reset PP Gain"""
SlayerGearCritical#0,"""Gunslash Gear <br>Critical Up"""
SlayerGearHeat#0,"""Gunslash Gear <br>Overflow"""
SlayerHysteric#0,"""Slash Pursuit"""
SlayerHystericEnhance#0,"""Slash Pursuit <br>Reinforce"""
SlayerWeaponActionMove#0,"""Moving Slash"""
SlayerWeaponActionMoveCounter#0,"""Moving Slash <br>Counter"""
SlayerCriticalUp#0,"""Critical Up"""
SlayerStrongEnemyCriticalUp#0,"""Gallant Attack <br>Critical Up"""
SlayerWeaponActionStayCounter#0,"""Slash Counter"""
SlayerZeroRangeAABonus#0,"""Short Range <br>Hot Load"""
SlayerQuickShot#0,"""Slugshot"""
SlayerCriticalPpGain#0,"""Critical Hit <br>PP Gain"""
RangerStealthAttack#0,"""Obscure Form"""
RangerWeakBulletBonus#0,"""Weak Bullet <br>Self Benefit"""
RangerRifleGrenadeEscape#0,"""Rifle Grenadier <br>Advance"""
RangerLauncherFanatic#0,"""Launcher Attack <br>Reinforcement"""
GunnerChainTriggerFinishEscape#0,"""Chain Finish <br>Advance"""
GunnerChainTriggerFinishPPSave#0,"""Chain Finish <br>PP Save"""
GunnerChainTriggerOverLimit#0,"""Chain Trigger <br>Increase"""
GunnerInfinityFire#0,"""Hail of Bullets"""
BouncerDBladeFullConnect#0,"""Pinion Blade"""
BouncerFrailJellen#0,"""Decline <br>Jellen Effect"""
BouncerElementBurstSpeedBoost#0,"""Sturm Gigue <br>Rapid Boost"""
BouncerOptionChange#0,"""Special Ability <br>Optimize Bo"""
BraverOptionChange#0,"""Special Ability <br>Optimize Br"""
BraverRestaPPGain#0,"""Resta Sign <br>PP Save"""
BraverKatanaAmbitionStrikeBack#0,"""F. Attitude <br>PP Save"""
BraverCompoundbowSlideDodgeCounter#0,"""Bullet Bow Elude <br>EX Counter"""
FighterLimitBreakFinishPPSave#0,"""Limit Break <br>After PP Save"""
FighterTDAltAccel#0,"""Twin Dagger <br>Quick Attack"""
FighterDSWindExtra#0,"""Saber Wind <br>Extra"""
FighterKnuckleAttackExtend#0,"""Knuckle Attack <br>Alternation"""
HunterMassiveHunterAfterShield#0,"""Massive Hunter <br>Extra Shield"""
HunterSwordAvengeAttackSwitch#0,"""Sword Attack <br>Alternation"""
HunterPartisanQuickAssault#0,"""Partizan <br>Quick Assault"""
HunterWLanceAvengeBonus#0,"""Wired Avenge <br>Range Correction"""
SummonerTwoPlatoonsExtend#0,"""Familiar Unison <br>Marking Clef"""
SummonerPetGearExtra#0,"""Takt Gear <br>Extra"""
SummonerWeaponActionChargeGuard#0,"""Marmelo Patience"""
TechterShiftaDebandBoost#0,"""Long Range <br>Shifta-Deband"""
TechterMixTechGaugeBonus#0,"""U. Technique Gauge <br>Amplify Te"""
TechterWandDiscardPurge#0,"""Wand Element <br>Pursuit"""
TechterTalisShotMarking#0,"""Talis Sign <br>Marking"""
ForceMixTechExecutePP#0,"""Unite Technique <br>PP Well Up"""
ForceMixTechGaugeBonus#0,"""U. Technique Gauge <br>Amplify Fo"""
ForceRodChargeTechQuickMove#0,"""Rod Charge <br>Quick Move"""
ForceTalisShotMarking#0,"""Talis Sign <br>Marking"""
SlayerWeaponActionStayCounterCritical#0,"""Slash Counter <br>Critical Up"""
SlayerBlink#0,"""Charge <br>Slash """
HunterSwordStepCounterExtend#0,"""Sword SC <br>Alternation"""
HunterPartisanVolgraptorShortRecast#0,"""Vol Graptor <br>Short Recast"""
HunterWLanceSpecialAttack#0,"""Crossing Feather"""
FighterTDAttackExtend#0,"""Dagger Attack <br>Impact"""
FighterKnuckleStepCounterExtend#0,"""Knuckle SC <br>Alternation"""
FighterDSWindAmplify#0,"""Saber Wind <br>Amplify"""
GunnerChainTriggerFinishAmplify#0,"""Hail of Bullets <br>Amplify"""
RangerRifleAttackExtend#0,"""Rifle Attack <br>Impact"""
RangerLauncherClusterBombExtend#0,"""Sticky Bomb <br>Wide Range"""
ForceRodAttackExtend#0,"""Rod Attack <br>Impact"""
ForceTalisTecBurstBloomFlourish#0,"""Tricky Capacitor <br>Bloom Flourish"""
TechterWandTechSkipAttack#0,"""Wand Technic <br>Skip Beat"""
TechterTalisTecBurstBloomFlourish#0,"""Tricky Capacitor <br>Bloom Flourish"""
BraverKatanaSkipArts#0,"""Katana SC <br>Skip Beat"""
BraverBowReinForce#0,"""Bullet Bow Attack <br>Impact"""
BouncerDBladeStepCounterExtend#0,"""Blade Counter <br>Alternation"""
BouncerTecArtsSkipAttack#0,"""Boot Arts <br>Skip Beat"""
SummonerTwoPlatoonsMarmeloPlus#0,"""Familiar Unison <br>Marmelo Plus"""
SlayerGearOverTimeAfterAmplify#0,"""Gunslash Gear <br>Quick Recharge"""
BraverNoTargetBossAtpUp#0,"""Long Range <br>Advantage Br"""
RangerNoTargetBossAtpUp#0,"""Long Range <br>Advantage Ra"""
GunnerNoTargetBossAtpUp#0,"""Long Range <br>Advantage Gu"""
ForceNoTargetBossAtpUp#0,"""Long Range <br>Advantage Fo"""
TechterNoTargetBossAtpUp#0,"""Long Range <br>Advantage Te"""
RangerLauncherWeakBulletExtend#0,"""Launcher WB <br>Time Extend"""
GunnerChainFinishPartyPPGain#0,"""Chain Finish <br>Party PP Gain"""
FighterArtsImpact#0,"""Fighter Arts <br>Pursuit"""
TechterEnhanceField#0,"""Techter <br>Extra Field"""
TechterQuickElementChange#0,"""Wand Quick <br>Element Change"""
ForceRodTechniqueBonus#0,"""Rod Technique <br>Amplify"""
ForcePhotonFlareExtension#0,"""Photon Flare <br>Extension"""
ForcePhotonFlareTecShortCharge#0,"""Photon Flare <br>Short Charge"""
HunterAllGuard#0,"""Just Guard <br>PP Gain"""
HunterReflectFort#0,"""Hunter <br>Reflect Fort"""
BraverCombatAfterPaExtension#0,"""Combat After <br>PA Extension"""
SummonerMarmeloAssist#0,"""Marmelo Assist"""
SlayerGearAnotherDrive#0,"""Gunslash Gear <br>Another Drive"""
HealTank#1,"""ฟื้นฟู HP 50% จาก HP สูงสุดของคุณ"""
RecoveryMoonAtomizer#1,"""ชุบชีวิตผู้เล่นที่หมดสภาพที่อยู่ใกล้เคียง"""
HunterSwordNormalAttackPlus#1,"""เพิ่มจำนวนขั้นในการโจมตีปกติต่อเนื่องด้วย Sword<br>เป็นสูงสุด 5 ขั้น"""
HunterSwordAttackExtra#1,"""เพิ่มจำนวนขั้นในการโจมตีปกติต่อเนื่องของคุณเป็น 5 ขั้น<br><yellow>※เฉพาะอาวุธ Sword เท่านั้น<c>"""
HunterWeakHitAdvance#1,"""ข้อความชั่วคราว (Placeholder Text)"""
HunterParryingCritical#1,"""ข้อความชั่วคราว (Placeholder Text)"""
HunterCounterBoost#1,"""ข้อความชั่วคราว (Placeholder Text)"""
HunterJustGuardDownBoost#1,"""ข้อความชั่วคราว (Placeholder Text)"""
HunterSwordGuardCounter#1,"""ทำการเคาน์เตอร์โจมตีโดยอัตโนมัติเมื่อคุณสามารถทำ Just Guard ได้สำเร็จด้วย Weapon Action<br><yellow>※เฉพาะอาวุธ Sword เท่านั้น<c>"""
HunterFlashGuard#1,"""ลดความเสียหายทั้งหมดที่ได้รับ"""
HunterParryingPPHeal#1,"""ฟื้นฟู PP ทุกครั้งที่ Hunter Art Avenge ทำงาน"""
HunterParryingPaJustGuard#1,"""บล็อกความเสียหายทั้งหมดจากศัตรูเป็นระยะเวลาสั้นๆ เมื่อคุณใช้ PA<br><yellow>※เฉพาะอาวุธ Hunter เท่านั้น<c>"""
HunterSlowFallCharge#1,"""ทำให้คุณตกลงมาช้าลงเมื่ออยู่กลางอากาศในขณะที่กำลังชาร์จ PA<br><yellow>※เฉพาะอาวุธ Hunter เท่านั้น<c>"""
HunterTecArtsSkipAttack#1,"""การใช้ PAs ที่แตกต่างกันจากอาวุธเดียวกันอย่างต่อเนื่อง จะทำให้การโจมตีปกติต่อเนื่องของคุณข้ามไปยังขั้นที่ 4 หรือข้ามไปยังขั้นสุดท้ายหากคอมโบการโจมตีปกติของคุณมีแค่ 3 ขั้นหรือน้อยกว่า<br><yellow>※เฉพาะอาวุธ Hunter เท่านั้น<c>"""
HunterSameArtsSkipAttack#1,"""การใช้ PA เดียวกันซ้ำหลายๆ ครั้งอย่างต่อเนื่อง จะทำให้การโจมตีปกติต่อเนื่องของคุณข้ามไปยังขั้นที่ 3<br><yellow>※เฉพาะอาวุธ Hunter เท่านั้น<c>"""
HunterPartisanVolgraptor#1,"""กด Weapon Action ค้างไว้เพื่อยิงหอกแสง (Photon Spear) ซึ่งจะสะสมความเสียหายที่ทำกับเป้าหมาย หอกจะระเบิดหลังจากเวลาผ่านไปตามที่กำหนด หรือเมื่อสะสมความเสียหายได้มากพอ<br><yellow>※เฉพาะอาวุธ Partizan เท่านั้น<c>"""
HunterPartisanAssaultCharge#1,"""ทำให้คุณสามารถใช้ท่าพุ่งแทงแบบชาร์จได้ โดยการกดปุ่ม Weapon Action ให้ตรงจังหวะหลังจากใช้ PA<br><yellow>※เฉพาะอาวุธ Partizan เท่านั้น<c>"""
HunterPartisanVolgraptorPPHeal#1,"""ฟื้นฟู PP เมื่อหอกแสงของ Vol Graptor ระเบิดหลังจากสะสมความเสียหายได้มากพอ"""
HunterWLanceAttackExtra#1,"""เพิ่มจำนวนขั้นในการโจมตีปกติต่อเนื่องของคุณเป็น 4 ขั้น<br><yellow>※เฉพาะอาวุธ Wired Lance เท่านั้น<c>"""
HunterWLanceWAGuardPointPlus#1,"""บล็อกความเสียหายทั้งหมดจากศัตรูเป็นระยะเวลาสั้นๆ เมื่อคุณกดใช้งาน Weapon Action<br><yellow>※เฉพาะอาวุธ Wired Lance เท่านั้น<c>"""
RangerGaugeShotGunAway#1,"""เพิ่มเวลาสถานะอมตะเมื่อคุณเปิดใช้งาน Spread Shot และช่วยให้คุณสามารถเคลื่อนที่ไปได้ไกลขึ้นในระหว่างการโจมตี"""
RangerRangeBonus#1,"""ข้อความชั่วคราว (Placeholder Text)"""
RangerDownChain#1,"""ข้อความชั่วคราว (Placeholder Text)"""
RangerWeakHitAdvance#1,"""ข้อความชั่วคราว (Placeholder Text)"""
RangerWeakBlastBonus#1,"""ข้อความชั่วคราว (Placeholder Text)"""
RangerFallSlowAttack#1,"""ทำให้คุณตกลงมาช้าลงเมื่ออยู่กลางอากาศในขณะที่กำลังใช้การโจมตีปกติ (Normal Attack)<br><yellow>※เฉพาะอาวุธ Ranger เท่านั้น<c>"""
RangerFallSlowCharge#1,"""ทำให้คุณตกลงมาช้าลงเมื่ออยู่กลางอากาศในขณะที่กำลังชาร์จ PA<br><yellow>※เฉพาะอาวุธ Ranger เท่านั้น<c>"""
RangerClusterBombRecastReduce#1,"""ลดคูลดาวน์หลังจากใช้งาน Weapon Action ของคุณ<br><yellow>※เฉพาะอาวุธ Launcher เท่านั้น<c>"""
RangerLauncherChargeConvergence#1,"""กระสุนของการโจมตีปกติแบบชาร์จ (charged Normal Attacks) จะเกาะกลุ่มกันมากขึ้น หากคุณกดทิศทางเดินหน้าในขณะที่ยิง<br><yellow>※เฉพาะอาวุธ Launcher เท่านั้น<c>"""
RangerConditionBadGuard#1,"""ลดอัตราการติดสถานะผิดปกติที่จะส่งผลต่อคุณ"""
RangerConditionBadEase#1,"""ลดระยะเวลาของสถานะผิดปกติที่ส่งผลกับคุณ"""
ForceOverFlow#1,"""ข้อความชั่วคราว (Placeholder Text)"""
ForcePhotonFlareAfterBurst#1,"""ข้อความชั่วคราว (Placeholder Text)"""
ForcePhotonFlareBoost#1,"""ข้อความชั่วคราว (Placeholder Text)"""
ForcePhotonFlarePpRefrain#1,"""เมื่อ Photon Flare สิ้นสุดลง คุณจะฟื้นฟู PP กลับมา โดยคำนวณจากจำนวน PP ที่คุณใช้ไปในช่วงที่ Photon Flare ทำงานอยู่<br><yellow>※เฉพาะ Main Class เท่านั้น<c>"""
ForceNightmare#1,"""ฟื้นฟู PP ทุกครั้งที่มีศัตรูล้ม (Down) หรือถูกกำจัดในระยะใกล้"""
ForceRodCounterTecBonus#1,"""ในขณะที่สวมใส่ Rod หากคุณสามารถหลบการโจมตีด้วย Step หรือบล็อกด้วย Weapon Action ได้สำเร็จ การใช้ Technique ทันทีหลังจากนั้นจะทำให้คุณได้รับสถานะอมตะชั่วคราว"""
ForceRodAbsorption#1,"""ฟื้นฟู PP หากคุณไม่ได้โจมตีหรือหลบหลีกทันทีหลังจากใช้ Technique<br><yellow>※เฉพาะอาวุธ Rod เท่านั้น<c>"""
ForceTalisConcentrate#1,"""หากคุณปา Talis ออกไปหลังจากใช้ PA พลังโจมตีของ Techniques จะแรงขึ้นและลดการใช้ PP ลง แต่ Talis จะแสดงผลอยู่ในระยะเวลาที่สั้นลง"""
ForceTalisQuickMarkShot#1,"""การใช้ Weapon Action โดยไม่กดทิศทางใดๆ จะเป็นการโจมตีศัตรูหลายตัวในระยะใกล้เป็นระยะๆ ในช่วงเวลาที่กำหนด<br><yellow>※เฉพาะอาวุธ Talis เท่านั้น<c>"""
ForceTalisSetRevok#1,"""การกดปุ่ม Weapon Action ค้างไว้จะเป็นการยกเลิก Talis ที่กำลังทำงานอยู่<br><yellow>※เฉพาะอาวุธ Talis เท่านั้น<c>"""
ForcePpRestorate#1,"""ทำให้ PP ฟื้นฟูเร็วขึ้น"""
ForceSlowFallCharge#1,"""ทำให้คุณตกลงมาช้าลงเมื่ออยู่กลางอากาศในขณะที่กำลังชาร์จ Technique<br><yellow>※เฉพาะอาวุธ Force เท่านั้น<c>"""
ForceBartaBlot#1,"""การโจมตีศัตรูด้วย Ice Techniques แบบไม่ชาร์จต่อเนื่องหลายครั้ง จะสร้าง Ice Crest (ตราประทับน้ำแข็ง) ไว้บนตัวพวกมัน หากโจมตีศัตรูที่ติด Ice Crest ด้วย Ice Technique แบบชาร์จ จะเป็นการจุดระเบิดตรานั้น"""
ForceZondeClad#1,"""การโจมตีศัตรูด้วย Lightning Techniques แบบไม่ชาร์จต่อเนื่องหลายครั้ง จะทำให้คุณเข้าสู่สถานะ Energized (ชาร์จพลังงาน) Lightning Technique แบบชาร์จครั้งต่อไปของคุณจะรุนแรงขึ้น และลบสถานะ Energized ออก"""
FighterPhotonFlood#1,"""ข้อความชั่วคราว (Placeholder Text)"""
FighterUnFlatBonus#1,"""ข้อความชั่วคราว (Placeholder Text)"""
FighterTecArtsJABonus#1,"""ข้อความชั่วคราว (Placeholder Text)"""
FighterPPSlayer#1,"""ข้อความชั่วคราว (Placeholder Text)"""
FighterKnuckleSwayCounter#1,"""ทำการเคาน์เตอร์โจมตีโดยอัตโนมัติเมื่อคุณสามารถหลบการโจมตีได้สำเร็จด้วย Weapon Action<br><yellow>※เฉพาะอาวุธ Knuckles เท่านั้น<c>"""
FighterLimitBreakPPRestraint#1,"""ระหว่างการใช้ Limit Break จะเพิ่มอัตราการฟื้นฟู PP <br>และการฟื้นฟู PP จากการโจมตีปกติ<br><yellow>※ใช้ได้เฉพาะคลาสหลัก/อาวุธ Fighter เท่านั้น<c>"""
FighterKnucklePARush#1,"""ลดการใช้ PP ลงเรื่อยๆ ตามจำนวนครั้งที่คุณใช้ PAs ของ Knuckles ติดต่อกัน<br><yellow>※เฉพาะ Main Class / อาวุธ Knuckles เท่านั้น<c>"""
FighterTDSpinDerive#1,"""ช่วยให้สามารถใช้ Accelerator Drive ได้ด้วยการกดปุ่มโจมตี<br>ปกติในจังหวะที่ตัวเรืองแสงสีม่วง<br>หลังจากใช้ Weapon Action<br><yellow>※เฉพาะคลาสหลัก/อาวุธมีดสั้นคู่เท่านั้น<c>"""
FighterKamaitachiLv2PPHeal#1,"""ฟื้นฟู PP ทุกครั้งที่คุณโจมตีศัตรูด้วย Kamaitachi ขั้นที่ 2<br><yellow>※เฉพาะ Main Class / อาวุธ Double Saber เท่านั้น<c>"""
FighterChaseAdvance#1,"""เพิ่มพลังโจมตีให้กับศัตรูที่สตั้น ล้มลง และ break."""
